beroemdste,most famous,De beroemdste schilder is Van Gogh,The most famous painter is Van Gogh
waagt,dares,Hij waagt het om te springen,He dares to jump
Nogal,rather,Het is nogal koud vandaag,It is rather cold today
Lier,Lier,Lier is een stad in België,Lier is a city in Belgium
intensiteit,intensity,De intensiteit van het licht is hoog,The intensity of the light is high
passief,passive,Hij is te passief in zijn aanpak,He is too passive in his approach
catastrofe,catastrophe,De overstroming was een catastrofe,The flood was a catastrophe
bedrijfswinsten,corporate profits,De bedrijfswinsten zijn gestegen,Corporate profits have risen
GS,Gs,GS is een afkorting voor General Staff,GS is an abbreviation for General Staff
Hermanus,Hermanus,Hermanus is een Zuid-Afrikaanse stad,Hermanus is a South African town
voorgeschoteld,presented,Er werd een mooi plan voorgeschoteld,A nice plan was presented
toevlucht,refuge,Zij zochten toevlucht in de kerk,They sought refuge in the church
lieden,people,Deze lieden zijn niet te vertrouwen,These people cannot be trusted
persen,press,De druiven worden geperst voor wijn,The grapes are pressed for wine
lichamen,bodies,De lichamen werden gevonden in het bos,The bodies were found in the forest
hieruit,from this,Hieruit kunnen we concluderen dat...,From this we can conclude that...
hulpverleners,aid workers,De hulpverleners arriveerden snel,The aid workers arrived quickly
huilen,cry,Het kind begon te huilen,The child started to cry
overgelaten,left behind,Hij werd aan zijn lot overgelaten,He was left to his fate
organische,organic,Biologische en organische producten zijn populair,Biological and organic products are popular
journalistiek,journalism,Journalistiek is een mooi beroep,Journalism is a beautiful profession
verzocht,requested,De politie verzocht om informatie,The police requested information
Republikeinen,Republicans,De Republikeinen wonnen de verkiezingen,The Republicans won the elections
bewees,proved,Hij bewees dat hij gelijk had,He proved that he was right
religieus,religious,Hij is zeer religieus,He is very religious
royaal,generous,De portie was royaal,The portion was generous
buitenstaander,outsider,Als buitenstaander begreep hij de cultuur niet,As an outsider he did not understand the culture
voorgrond,foreground,Op de voorgrond staat een bloem,In the foreground is a flower
tendensen,trends,De tendensen in de mode veranderen,The trends in fashion change
onderhandelt,negotiates,Hij onderhandelt over het contract,He negotiates about the contract
maker,creator,De maker van het schilderij is onbekend,The creator of the painting is unknown
katholieken,Catholics,De katholieken vieren kerstmis,The Catholics celebrate Christmas
posten,post,De soldaten posten bij de ingang,The soldiers stand guard at the entrance
vreemdelingen,foreigners,Vreemdelingen zijn welkom in dit land,Foreigners are welcome in this country
disciplines,disciplines,Er zijn veel academische disciplines,There are many academic disciplines
houtje,little piece of wood,Hij heeft een houtje in zijn hand,He has a little piece of wood in his hand
leegte,emptiness,De leegte van de kamer was indrukwekkend,The emptiness of the room was impressive
eenzame,lonely,Hij is een eenzame man,He is a lonely man
afhangen,depend,Het zal van het weer afhangen,It will depend on the weather
Stalin,Stalin,Stalin was een Sovjet-leider,Stalin was a Soviet leader
terrorisme,terrorism,Terrorisme is een wereldwijd probleem,Terrorism is a global problem
establishment,establishment,Het establishment verzette zich tegen verandering,The establishment resisted change
Master,Master,Hij heeft een master in economie,He has a master in economics
Nigeria,Nigeria,Nigeria is een land in Afrika,Nigeria is a country in Africa
honderdtal,hundred,Er waren een honderdtal mensen,There were a hundred people
Miles,Miles,Miles is een Engelse naam,Miles is an English name
these,thesis,De these van de auteur is interessant,The thesis of the author is interesting
roeren,stir,Je moet de soep goed roeren,You must stir the soup well
good,good,Dat is een good idee,That is a good idea
Ivan,Ivan,Ivan is een Russische naam,Ivan is a Russian name
Cartier,Cartier,Cartier is een juweliersmerk,Cartier is a jewelry brand
Strauss,Strauss,Johann Strauss componeerde walsen,Johann Strauss composed waltzes
puin,rubble,Het puin werd opgeruimd,The rubble was cleared
rotsen,rocks,De rotsen zijn steil,The rocks are steep
They,they,Zij zijn mijn vrienden,They are my friends
Verzekeringen,insurances,Verzekeringen zijn verplicht voor auto's,Insurances are mandatory for cars
Ferrari,Ferrari,Ferrari maakt snelle auto's,Ferrari makes fast cars
aangeworven,recruited,Er werden nieuwe medewerkers aangeworven,New employees were recruited
Vandamme,Vandamme,De heer Vandamme is een leraar,Mr. Vandamme is a teacher
afwijkingen,deviations,Er zijn enkele afwijkingen in het rapport,There are some deviations in the report
omheen,around,We liepen om het gebouw heen,We walked around the building
parels,pearls,De parels zijn wit en rond,The pearls are white and round
Tja,well,Tja, dat is een goede vraag,Well, that is a good question
heersende,ruling,De heersende klasse heeft de macht,The ruling class has the power
factuur,invoice,De factuur moet betaald worden,The invoice must be paid
kwade,angry,Hij was kwade over het nieuws,He was angry about the news
rector,rector,De rector van de universiteit gaf een toespraak,The rector of the university gave a speech
opgehangen,hanged,Het schilderij werd opgehangen in de hal,The painting was hung in the hall
identieke,identical,Zij dragen identieke kleding,They wear identical clothing
afstanden,distances,De afstanden in Nederland zijn klein,The distances in the Netherlands are small
Kamerlid,member of parliament,Het Kamerlid stemde voor de wet,The MP voted for the law
Wit,white,De muur is wit,The wall is white
tram,tram,De tram rijdt door de stad,The tram runs through the city
voorzichtigheid,caution,Voorzichtigheid is geboden bij gladheid,Caution is advised when slippery
verouderde,outdated,Het systeem is verouderd,The system is outdated
initiatiefnemers,initiators,De initiatiefnemers van het project zijn bekend,The initiators of the project are known
fictie,fiction,Fictie is populair onder lezers,Fiction is popular among readers
bepaling,determination/provision,De bepaling in het contract is duidelijk,The provision in the contract is clear
maatwerk,custom work,Het meubel is maatwerk,The furniture is custom-made
wenkbrauwen,eyebrows,Hij trok zijn wenkbrauwen op,He raised his eyebrows
Christopher,Christopher,Christopher Columbus ontdekte Amerika,Christopher Columbus discovered America
ethisch,ethical,Het is een ethische kwestie,It is an ethical issue
sleutelen,tinker/key,Hij sleutelt graag aan auto's,He likes to tinker with cars
ondernomen,undertaken,Hij ondernam een lange reis,He undertook a long journey
Merkwaardig,remarkable,Het is merkwaardig dat hij niet kwam,It is remarkable that he did not come
hardnekkig,stubborn,Hij is hardnekkig in zijn standpunt,He is stubborn in his position
bedrijfsresultaten,company results,De bedrijfsresultaten waren goed,The company results were good
ethiek,ethics,Ethiek is belangrijk in de geneeskunde,Ethics is important in medicine
participeren,participate,Zij wil participeren in het project,She wants to participate in the project
brutaal,rude,Het kind was brutaal tegen de leraar,The child was rude to the teacher
feestdagen,holidays,De feestdagen zijn in december,The holidays are in December
Peru,Peru,Peru ligt in Zuid-Amerika,Peru is in South America
bestempeld,labeled/stamped,Hij werd bestempeld als een held,He was labeled as a hero
dringende,urgent,Er is een dringende oproep voor hulp,There is an urgent call for help
gastronomisch,gastronomic,Het restaurant biedt gastronomische gerechten,The restaurant offers gastronomic dishes
Baron,baron,De baron woont in een kasteel,The baron lives in a castle
buitenbeentje,odd one out,Hij is altijd een buitenbeentje geweest,He has always been an odd one out
Yasser,Yasser,Yasser Arafat was een Palestijns leider,Yasser Arafat was a Palestinian leader
Bird,Bird,Larry Bird was een basketbalspeler,Larry Bird was a basketball player
Suzuki,Suzuki,Suzuki maakt motoren en auto's,Suzuki makes motorcycles and cars
truffel,truffle,Truffel is een dure delicatesse,Truffle is an expensive delicacy
afgedaan,dismissed/paid off,De zaak is afgedaan,The case is dismissed
voorbereidingen,preparations,De voorbereidingen voor het feest zijn begonnen,The preparations for the party have started
gereduceerd,reduced,De prijs is gereduceerd met 20%,The price has been reduced by 20%
zeep,soap,Ik was mijn handen met zeep,I wash my hands with soap
lamp,lamp,De lamp geeft veel licht,The lamp gives a lot of light
inzittenden,occupants,De inzittenden van de auto waren veilig,The occupants of the car were safe
wetenschapper,scientist,De wetenschapper doet onderzoek,The scientist does research
betrouwbaarheid,reliability,De betrouwbaarheid van de test is hoog,The reliability of the test is high
douane,customs,De douane controleert de bagage,The customs checks the luggage
teruggekeerd,returned,Hij is teruggekeerd naar huis,He has returned home
zomermaanden,summer months,De zomermaanden zijn warm,The summer months are warm
perfectie,perfection,Perfectie bestaat niet,Perfection does not exist
dodelijk,deadly,Het gif is dodelijk,The poison is deadly
pittige,spicy,Het eten is pittig,The food is spicy
instellen,set up/adjust,Instellen van het apparaat is eenvoudig,Setting up the device is easy
allerlaatste,the very last,Dit is de allerlaatste kans,This is the very last chance
voorliefde,preference,Hij heeft een voorliefde voor jazz,He has a preference for jazz
exporteren,export,Het bedrijf exporteert naar Duitsland,The company exports to Germany
aanmaak,creation/production,De aanmaak van nieuwe producten is gestart,The production of new products has started
zwaardere,heavier,Hij draagt een zwaardere last,He carries a heavier burden
Katholieke,Catholic,De Katholieke kerk is in Rome,The Catholic church is in Rome
lekkere,tasty,Het is een lekkere maaltijd,It is a tasty meal
patronen,patterns,De patronen in de stof zijn mooi,The patterns in the fabric are beautiful
wortel,carrot/root,De wortel van de plant is diep,The root of the plant is deep
omstreeks,around,Omstreeks vijf uur vertrekken we,Around five o'clock we leave
biologisch,organic,Biologisch voedsel is gezond,Organic food is healthy
vette,fatty/greasy,Het vette eten is niet gezond,The fatty food is not healthy
gedetailleerd,detailed,Hij gaf een gedetailleerde uitleg,He gave a detailed explanation
metro,subway,De metro rijdt elke vijf minuten,The subway runs every five minutes
negende,ninth,De negende symfonie van Beethoven is beroemd,Beethoven's ninth symphony is famous
stopte,stopped,Hij stopte met roken,He stopped smoking
strijken,iron,Moet ik de kleren strijken?,Do I need to iron the clothes?
verdwijning,disappearance,De verdwijning van het meisje is een raadsel,The disappearance of the girl is a mystery
werf,construction site,yard,De werf is gesloten voor bezoekers,The construction site is closed to visitors
wieg,cradle,De wieg staat in de slaapkamer,The cradle is in the bedroom
rapen,turnips/pick up,De boer oogst rapen,The farmer harvests turnips
dekking,coverage,De verzekering biedt volledige dekking,The insurance offers full coverage
converteerbare,convertible,Hij rijdt een converteerbare auto,He drives a convertible car
Leger,army,Het leger marcheert door de stad,The army marches through the city
Bangladesh,Bangladesh,Bangladesh ligt in Zuid-Azië,Bangladesh is in South Asia
beschouwde,considered,Hij beschouwde haar als zijn vriendin,He considered her his girlfriend
Road,road,De road leidt naar het dorp,The road leads to the village
truffels,truffles,Truffels zijn een delicatesse,Truffles are a delicacy
aanverwante,related,Aanverwante onderwerpen worden ook besproken,Related topics are also discussed
Robin,Robin,Robin Hood stal van de rijken,Robin Hood stole from the rich
Palm,palm,De palmboom groeit in de tropen,The palm tree grows in the tropics
methodes,methods,De methodes van onderzoek zijn gevarieerd,The research methods are varied
Congolese,Congolese,De Congolese keuken is gevarieerd,The Congolese cuisine is varied
Isabel,Isabel,Isabel is een Spaanse naam,Isabel is a Spanish name
loonnorm,wage norm,De loonnorm wordt elk jaar vastgesteld,The wage norm is set each year
Mare,Mare,Mare is een Italiaans woord voor zee,Mare is an Italian word for sea
betrapt,caught,De dief werd betrapt,The thief was caught
vrijgesteld,exempt,Hij is vrijgesteld van belasting,He is exempt from tax
boetes,fines,De boetes voor te hard rijden zijn hoog,The fines for speeding are high
absurde,absurd,Dat is een absurd idee,That is an absurd idea
buitenkant,outside,De buitenkant van het huis is wit,The outside of the house is white
langzamerhand,gradually,Langzamerhand wordt het beter,Gradually it is getting better
kolonel,colonel,De kolonel gaf bevel aan de soldaten,The colonel gave orders to the soldiers
opereert,operates,De chirurg opereert de patient,The surgeon operates on the patient
flesje,little bottle,Het flesje water is leeg,The little bottle of water is empty
manipuleren,manipulate,Hij probeert de situatie te manipuleren,He tries to manipulate the situation
lokt,lures,De muis wordt gelokt door de kaas,The mouse is lured by the cheese
Zullen,shall,Zullen we gaan?,Shall we go?
aanhang,supporters/followers,De politicus heeft veel aanhang,The politician has many followers
bestudeert,studies,Hij bestudeert de documenten,He studies the documents
terechtgekomen,ended up,Hij is in de problemen terechtgekomen,He ended up in trouble
forum,forum,Het forum bespreekt actuele onderwerpen,The forum discusses current topics
Kind,child,Het kind speelt in de tuin,The child plays in the garden
batterij,battery,De batterij van mijn telefoon is leeg,The battery of my phone is empty
verdenking,suspicion,De verdenking viel op hem,Suspicion fell on him
liegen,lie,Hij liegt over zijn leeftijd,He lies about his age
afleveringen,episodes,De afleveringen van de serie zijn spannend,The episodes of the series are exciting
wereldkampioen,world champion,Hij is wereldkampioen schaken,He is world chess champion
Ouders,parents,De ouders van het kind zijn trots,The parents of the child are proud
oom,uncle,De oom van het kind komt op bezoek,The uncle of the child is visiting
Werner,Werner,Werner is een Duitse naam,Werner is a German name
vernemen,hear/learn,Zij vernamen het nieuws via de radio,They heard the news via the radio
gebogen,bent,Hij staat gebogen over zijn werk,He is bent over his work
gevarieerde,varied,Het menu is gevarieerd en gezond,The menu is varied and healthy
gebroeders,brothers,De gebroeders Grimm schreven sprookjes,The Brothers Grimm wrote fairy tales
Jean-Louis,Jean-Louis,Jean-Louis is een Franse naam,Jean-Louis is a French name
arrestatie,arrest,De arrestatie van de verdachte was vreedzaam,The arrest of the suspect was peaceful
sommen,sums,De sommen in het boek zijn moeilijk,The sums in the book are difficult
goedkeuren,approve,De raad moet het plan goedkeuren,The council must approve the plan
einen,een,Einen Moment alstublieft,One moment please
Juan,Juan,Juan is een Spaanse naam,Juan is a Spanish name
oevers,banks,De oevers van de rivier zijn groen,The banks of the river are green
vakmanschap,craftsmanship,Zijn vakmanschap is bewonderenswaardig,His craftsmanship is admirable
Ian,Ian,Ian is een Schotse naam,Ian is a Scottish name
Stevens,Stevens,Stevens is een Engelse achternaam,Stevens is an English surname
beeldhouwer,sculptor,De beeldhouwer maakt een standbeeld,The sculptor makes a statue
lederen,leather,De lederen jas is duur,The leather coat is expensive
Waterloo,Waterloo,Waterloo is een plaats in België,Waterloo is a place in Belgium
expo,expo,De expo trekt veel bezoekers,The expo attracts many visitors
Vermeersch,Vermeersch,De heer Vermeersch is een kunstenaar,Mr. Vermeersch is an artist
verweten,blamed,Hij werd verweten dat hij te laat was,He was blamed for being late
criminelen,criminals,De criminelen werden gearresteerd,The criminals were arrested
glaasje,little glass,Wilt u een glaasje water?,Would you like a glass of water?
optiek,optics/optometry,Hij gaat naar de optiek voor nieuwe bril,He goes to the optician for new glasses
ironisch,ironic,Het is ironisch dat hij net op tijd kwam,It is ironic that he arrived just in time
fascinerende,fascinating,Het is een fascinerend verhaal,It is a fascinating story
gestudeerd,studied,Hij heeft gestudeerd in Utrecht,He studied in Utrecht
pet,cap,Hij draagt een pet op zijn hoofd,He wears a cap on his head
protesten,protests,De protesten werden groter,The protests grew larger
passieve,passive,Hij neemt een passieve houding aan,He adopts a passive attitude
stoere,tough,Het is een stoere jongen,He is a tough boy
Toegegeven,admittedly,Toegegeven, het was niet makkelijk,Admittedly, it was not easy
colleges,lectures,De colleges beginnen om negen uur,The lectures start at nine o'clock
desondanks,nevertheless,Desondanks ging hij door,Nevertheless he continued
geprezen,praised,Hij werd geprezen voor zijn werk,He was praised for his work
popmuziek,pop music,Popmuziek is populair bij jongeren,Pop music is popular among young people
Marco,Marco,Marco is een Italiaanse naam,Marco is an Italian name
elementaire,elementary,Het is een elementaire vraag,It is an elementary question
afwisselend,varied,Het programma is afwisselend en leuk,The program is varied and fun
paspoort,passport,Laat uw paspoort zien,Show your passport
Cultureel,cultural,Het cultureel centrum organiseert tentoonstellingen,The cultural center organizes exhibitions
decoratieve,decorative,De decoratieve kussens zijn mooi,The decorative pillows are beautiful
Kopenhagen,Copenhagen,Kopenhagen is de hoofdstad van Denemarken,Copenhagen is the capital of Denmark
verlaagt,lowers,De winkel verlaagt de prijzen,The store lowers the prices
halverwege,halfway,We waren halverwege de reis,We were halfway through the journey
Polo,Polo,Polo is een watersport,Polo is a water sport
d'Ancona,d'Ancona,Professor d'Ancona is een historicus,Professor d'Ancona is a historian
Jaguar,Jaguar,De jaguar is een roofdier,The jaguar is a predator
figuurlijk,figuratively,Figuurlijk gesproken was het een ramp,Figuratively speaking it was a disaster
baseert,bases,Hij baseert zijn mening op feiten,He bases his opinion on facts
overwinnen,overcome,We moeten de problemen overwinnen,We must overcome the problems
dialogen,dialogues,De dialogen in de film zijn realistisch,The dialogues in the film are realistic
bankieren,banking,Online bankieren is veilig,Online banking is safe
Maison,house/home,Maison betekent huis in het Frans,Maison means house in French
verschrikkelijke,terrible,Het was een verschrikkelijke ervaring,It was a terrible experience
Kevin,Kevin,Kevin is een Ierse naam,Kevin is an Irish name
Toneel,theater,Hij werkt in het toneel,He works in theater
Che,Che,Che Guevara was een revolutionair,Che Guevara was a revolutionary
verteller,narrator,De verteller van het verhaal is betrouwbaar,The narrator of the story is reliable
extreem-rechtse,extreme right,De extreem-rechtse partij won zetels,The extreme right party won seats
Cup,cup,De cup wordt elk jaar gespeeld,The cup is played every year
Photo,photo,De foto hangt aan de muur,The photo hangs on the wall
insecten,insects,Insecten zijn belangrijk voor de natuur,Insects are important for nature
facto,de facto,De facto is hij de leider,De facto he is the leader
recentste,most recent,Het recentste nieuws is positief,The most recent news is positive
kasbons,certificates of deposit,Kasbons zijn een veilige investering,Certificates of deposit are a safe investment
KVS,KVS,KVS is een theater in Brussel,KVS is a theater in Brussels
MUYS,Muys,De heer Muys is een kunstenaar,Mr. Muys is an artist
indeling,classification/division,De indeling van de kamers is duidelijk,The division of the rooms is clear
bloeiende,blooming/flourishing,De tuin is bloeiend in de lente,The garden is blooming in spring
preventieve,preventive,Preventieve maatregelen zijn nodig,Preventive measures are needed
falen,fail,Hij mag niet falen voor het examen,He must not fail the exam
flauw,bland/flat,De soep is flauw zonder zout,The soup is bland without salt
keel,throat,Ik heb pijn in mijn keel,I have pain in my throat
mannelijk,male/masculine,Hij is sterk en mannelijk,He is strong and masculine
vreedzame,peaceful,De demonstratie was vreedzaam,The demonstration was peaceful
oogpunt,viewpoint/perspective,Vanuit zijn oogpunt is het begrijpelijk,From his viewpoint it is understandable
hinder,obstruction,De hinder op de weg is groot,The obstruction on the road is major
Weliswaar,admittedly,Weliswaar is het duur, maar het is goed,Admittedly it is expensive but it is good
kwesties,issues,De kwesties worden besproken in de vergadering,The issues are discussed in the meeting
afzet,sales/market,De afzet van producten is gestegen,The sales of products have increased
mager,thin/slim,Het vlees is mager en gezond,The meat is lean and healthy
milieuvriendelijke,environmentally friendly,De auto is milieuvriendelijk,The car is environmentally friendly
kale,bare/bald,De boom is kaal in de winter,The tree is bare in winter
drankje,drink,Wilt u een drankje?,Would you like a drink?
nuchter,sober,Hij is nuchter en verstandig,He is sober and sensible
Mazda,Mazda,Mazda is een Japans automerk,Mazda is a Japanese car brand
gestapt,stepped,We zijn in de trein gestapt,We stepped onto the train
binnenin,inside,Binnenin is het huis mooi ingericht,Inside the house is beautifully decorated
grootscheepse,large-scale,Er is een grootscheepse operatie aan de gang,A large-scale operation is underway
financiers,financiers,De financiers van het project zijn tevreden,The financiers of the project are satisfied
officiele,official,Het officiele rapport is gepubliceerd,The official report has been published
Alpen,Alps,De Alpen zijn hoge bergen,The Alps are high mountains
oogsten,harvest,De boeren oogsten de gewassen,The farmers harvest the crops
Jacob,Jacob,Jacob is een Bijbelse naam,Jacob is a biblical name
hamer,hammer,De hamer wordt gebruikt om te timmeren,The hammer is used for carpentry
cliché,cliche,Het is een cliché maar waar,It is a cliche but true
boeien,interest,fascinate,Het verhaal boeit me,The story fascinates me
aardgas,natural gas,Aardgas wordt gebruikt voor verwarming,Natural gas is used for heating
affaires,affairs,De affaires schokten het land,The affairs shocked the country
interface,interface,Het interface is gebruiksvriendelijk,The interface is user-friendly
invasie,invasion,De invasie begon bij zonsopgang,The invasion began at dawn
kapitaalmarkt,capital market,De kapitaalmarkt is wereldwijd,The capital market is global
innen,collect,De belastingdienst int de belastingen,The tax office collects taxes
dienstensector,service sector,De dienstensector groeit snel,The service sector is growing fast
buurland,neighboring country,Nederland is een buurland van België,The Netherlands is a neighboring country of Belgium
d'Or,of gold,d'Or betekent van goud in het Frans,d'Or means of gold in French
enthousiaste,enthusiastic,Hij is een enthousiaste fan,He is an enthusiastic fan
erfgoed,heritage,Dit is cultureel erfgoed,This is cultural heritage
Daems,Daems,De heer Daems is de burgemeester,Mr. Daems is the mayor
HOP,HOP,HOP is een afkorting,HOP is an abbreviation
receptie,reception,De receptie van het hotel is 24 uur geopend,The hotel reception is open 24 hours
herdacht,commemorated,De slachtoffers werden herdacht,The victims were commemorated
opteert,opts,Hij opteert voor een andere aanpak,He opts for a different approach
kolonie,colony,De kolonie werd onafhankelijk,The colony became independent
Car,car,De auto is rood,The car is red
leeuwendeel,lion's share,Hij kreeg het leeuwendeel van de erfenis,He received the lion's share of the inheritance
browser,browser,De browser werkt snel,The browser works fast
zuiderse,southern,Het zuiderse klimaat is warm,The southern climate is warm
actuarieel,actuarial,De actuariële berekeningen zijn complex,The actuarial calculations are complex
verbeteringen,improvements,Er zijn verbeteringen aangebracht,Improvements have been made
bibliotheken,libraries,De bibliotheken hebben veel boeken,The libraries have many books
versieren,decorate,We gaan de kamer versieren,We are going to decorate the room
belde,called,Hij belde zijn moeder gisteren,He called his mother yesterday
doorlopen,walk through/continue,Kunt u het programma doorlopen?,Can you go through the program?
berichtgeving,reporting,De berichtgeving over het nieuws is accuraat,The reporting about the news is accurate
omslag,envelope/change,De omslag van het tijdschrift is mooi,The cover of the magazine is beautiful
dam,dam,De dam in de rivier is sterk,The dam in the river is strong
opgelegde,imposed,De opgelegde boete is hoog,The imposed fine is high
capaciteiten,capabilities,Hij heeft goede capaciteiten,He has good capabilities
Zorg,care,De zorg in Nederland is goed,Healthcare in the Netherlands is good
koepel,dome,De koepel van de kerk is groot,The dome of the church is large
leidende,leading,Het is een leidend bedrijf in de sector,It is a leading company in the sector
zinloos,pointless,Het is zinloos om te wachten,It is pointless to wait
veranderende,changing,De veranderende wereld is interessant,The changing world is interesting
nat,wet,De straat is nat van de regen,The street is wet from the rain
file,traffic jam,Ik sta in de file, I am in a traffic jam
Mulder,Mulder,De heer Mulder is een inspecteur,Mr. Mulder is an inspector
ringen,rings,De ringen zijn van goud,The rings are made of gold
eigenschap,property/characteristic,Geduld is een goede eigenschap,Patience is a good characteristic
Lloyd,Lloyd,Lloyd is een Engelse naam,Lloyd is an English name
vertoond,displayed,De film werd vertoond in de bioscoop,The movie was shown in the cinema
kruis,cross,Het kruis is een christelijk symbool,The cross is a Christian symbol
amateurs,amateurs,De amateurs speelden goed,The amateurs played well
bijgedragen,contributed,Hij heeft bijgedragen aan het project,He contributed to the project
omvatten,include,De prijs omvat alle kosten,The price includes all costs
draai,turn,Maak een draai naar links,Make a turn to the left
etiketten,labels,De etiketten op de flessen zijn duidelijk,The labels on the bottles are clear
Islamitische,Islamic,De Islamitische cultuur is rijk,The Islamic culture is rich
CIA,CIA,De CIA is een Amerikaanse inlichtingendienst,The CIA is an American intelligence agency
genres,genres,Er zijn veel muziekgenres,There are many music genres
doorslaggevend,decisive,Zijn stem was doorslaggevend,His vote was decisive
Maximum,maximum,Het maximum aantal deelnemers is vijftig,The maximum number of participants is fifty
Kanaal,channel,Het Kanaal tussen Engeland en Frankrijk is breed,The Channel between England and France is wide
interieurs,interiors,De interieurs van de auto's zijn luxe,The interiors of the cars are luxurious
ETA,ETA,ETA is een Baskische afscheidingsbeweging,ETA is a Basque separatist movement
bloedbad,massacre,Het bloedbad schokte de wereld,The massacre shocked the world
mijnwerkers,miners,De mijnwerkers staken voor meer loon,The miners struck for higher wages
lat,lath/bar,De lat op de plank is van hout,The bar on the shelf is made of wood
autosalon,motor show,De autosalon trekt veel bezoekers,The motor show attracts many visitors
resem,multitude,Er was een resem aan klachten,There was a multitude of complaints
emittenten,issuers,De emittenten van obligaties zijn divers,The issuers of bonds are diverse
ROGGE,Rogge,De heer Rogge was voorzitter van het IOC,Mr. Rogge was chairman of the IOC
Rwandacommissie,Rwanda Commission,De Rwandacommissie onderzoekt de genocide,The Rwanda Commission investigates the genocide
zichtbare,visible,Er is een zichtbare verbetering,There is a visible improvement
benadert,approaches,Hij benadert het probleem anders,He approaches the problem differently
citaten,quotations,De citaten in het boek zijn beroemd,The quotations in the book are famous
selectief,selective,Hij is selectief in zijn keuzes,He is selective in his choices
cynisme,cynicism,Zijn cynisme is niet aantrekkelijk,His cynicism is not attractive
psychiatrische,psychiatric,Het psychiatrische ziekenhuis is groot,The psychiatric hospital is large
schapen,sheep,De schapen grazen in de wei,The sheep graze in the meadow
doelwit,target,Hij was het doelwit van kritiek,He was the target of criticism
handleiding,manual,De handleiding is in het Nederlands,The manual is in Dutch
home,thuis,Home sweet home,Home sweet home
gedoemd,doomed,Het project was gedoemd te mislukken,The project was doomed to fail
overschrijden,exceed,Juist de snelheid niet overschrijden,Do not exceed the speed limit
schoonmaak,cleaning,De schoonmaak van het huis duurt twee uur,The cleaning of the house takes two hours
kruipen,crawl,De baby begint te kruipen,The baby starts to crawl
inhoudelijk,substantive,De inhoudelijke discussie was interessant,The substantive discussion was interesting
satelliet,satellite,De satelliet draait om de aarde,The satellite orbits the earth
equivalent,equivalent,Dit is het equivalent van geld,This is the equivalent of money
gedeeltelijke,partial,Er is een gedeeltelijke oplossing,There is a partial solution
vergemakkelijken,facilitate,Dit zal het proces vergemakkelijken,This will facilitate the process
Kasteel,castle,Het kasteel is eeuwenoud,The castle is centuries old
optische,optical,De optische illusie is verrassend,The optical illusion is surprising
Mac,Mac,Hij gebruikt een Mac computer,He uses a Mac computer
primitieve,primitive,Het gereedschap is primitief,The tool is primitive
class,class,De klas begint om negen uur,The class starts at nine
Geschiedenis,history,Geschiedenis is een interessant vak,History is an interesting subject
Lord,Lord,De Lord woont in een groot huis,The Lord lives in a large house
get,krijgen,Ik get mijn boek terug,I get my book back
onrecht,injustice,Dat is een groot onrecht,That is a great injustice
suite,suite,Het hotel heeft een mooie suite,The hotel has a beautiful suite
beschuldigt,accuses,Hij beschuldigt haar van liegen,He accuses her of lying
divisies,divisions,Het bedrijf heeft meerdere divisies,The company has multiple divisions
partnership,partnership,Het partnership is succesvol,The partnership is successful
onbestaande,non-existent,Het probleem is onbestaande,The problem is non-existent
recyclage,recycling,Recyclage is goed voor het milieu,Recycling is good for the environment
broker,broker,De broker adviseert over aandelen,The broker advises on stocks
inhouden,contain/withhold,De doos inhoudt verschillende items,The box contains various items
draaiende,turning/running,De motor is nog draaiend,The engine is still running
gestaag,steady,De vooruitgang is gestaag,The progress is steady
Alhoewel,although,Alhoewel het regende gingen we wandelen,Although it rained we went walking
alsook,as well as,Hij spreekt Engels alsook Frans,He speaks English as well as French
sterkst,strongest,Zij is de sterkste van de groep,She is the strongest of the group
Jeroen,Jeroen,Jeroen is een Nederlandse naam,Jeroen is a Dutch name
hormonen,hormones,De hormonen in het lichaam regelen veel,Hormones in the body regulate many things
buurman,neighbor,De buurman helpt met de tuin,The neighbor helps with the garden
afzienbare,foreseeable,In afzienbare tijd is het klaar,In the foreseeable future it will be ready
democratisering,democratization,De democratisering van de samenleving gaat door,The democratization of society continues
bedreigde,endangered,De bedreigde diersoort wordt beschermd,The endangered species is protected
verstuurd,sent,Het pakket is verstuurd,The package has been sent
telefoons,telephones,De telefoons gaan de hele dag,The telephones ring all day
geloofwaardig,credible,Het verhaal is niet geloofwaardig,The story is not credible
wenselijk,desirable,Het is wenselijk om op tijd te komen,It is desirable to arrive on time
nieuwsgierigheid,curiosity,Nieuwsgierigheid is een goede eigenschap,Curiosity is a good trait
overleefd,survived,Hij heeft het ongeluk overleefd,He survived the accident
drong,pushed,De menigte drong naar voren,The crowd pushed forward
heimwee,homesickness,Hij heeft heimwee naar zijn thuisland,He has homesickness for his homeland
betaalden,paid,Zij betaalden voor het diner,They paid for dinner
Twaalf,twelve,Er zijn twaalf maanden in een jaar,There are twelve months in a year
vermits,since,Vermits hij ziek is blijft hij thuis,Since he is sick he stays home
Gids,guide,De gids leidt de tour,The guide leads the tour
waartegen,against which,Het object waartegen hij botste was groot,The object against which he hit was large
prat,proud,Hij is prat op zijn prestaties,He is proud of his achievements
fuseren,merge,De twee bedrijven fuseren,The two companies are merging
uitgeschakeld,eliminated,Hij werd uitgeschakeld in de eerste ronde,He was eliminated in the first round
